#钢精加工0-400mm												
E230	25	99	8	6	3	0	0	2				
E231	22	99	8	6	3	0	0	0				
E232	22	99	8	6	3	0	0	0				
E233	22	99	8	6	3	0	0	0				
E234	22	99	8	6	3	0	0	0				
E235	22	99	8	6	3	0	0	0				
E236	22	99	8	6	3	0	0	0				
E237	22	99	8	6	3	0	0	0				
E238	22	99	8	6	3	0	0	0				
E239	22	99	8	6	3	0	0	0				
E240	22	99	8	6	3	0	0	0				
#钢粗加工400-500mm扩展自240												
E241	22	99	8	6	3	0	0	0				
E242	22	99	8	6	3	0	0	0				
E243	22	99	8	6	3	0	0	0				
E244	22	99	8	6	3	0	0	0				
E245	22	99	8	6	3	0	0	0				
E246	22	99	8	6	3	0	0	0				
E247	22	99	8	6	3	0	0	0				
E248	22	99	8	6	3	0	0	0				
E249	22	99	8	6	3	0	0	0				
E250	22	99	8	6	3	0	0	0				
#硬质合金精加工0-100mm												
E3000	2	19	2	4	3	0	0	2				
E3001	2	19	2	4	3	0	0	2				
E3002	3	19	2	4	3	0	0	2				
E3003	3	29	4	4	3	0	0	2				
E3004	3	29	3	4	3	1	0	2				
E3005	5	49	5	4	3	0	0	2				
E3006	7	59	5	4	3	0	0	2				
E3007	10	69	6	5	3	0	0	2				
E3008	12	79	6	6	3	0	0	2				
E3009	14	89	6	6	3	1	0	2				
E3010	15	89	7	6	3	0	0	2				
#硬质合金精加工100-500mm扩展自3010												
E3011	15	89	7	6	3	0	0	2				
E3012	15	89	7	6	3	0	0	2				
E3013	15	89	7	6	3	0	0	2				
E3014	15	89	7	6	3	0	0	2				
E3015	15	89	7	6	3	0	0	2				
E3016	15	89	7	6	3	0	0	2				
E3017	15	89	7	6	3	0	0	2				
E3018	15	89	7	6	3	0	0	2				
E3019	15	89	7	6	3	0	0	2				
E3020	15	89	7	6	3	0	0	2				
E3021	15	89	7	6	3	0	0	2				
E3022	15	89	7	6	3	0	0	2				
E3023	15	89	7	6	3	0	0	2				
E3024	15	89	7	6	3	0	0	2				
E3025	15	89	7	6	3	0	0	2				
E3026	15	89	7	6	3	0	0	2				
E3027	15	89	7	6	3	0	0	2				
E3028	15	89	7	6	3	0	0	2				
E3029	15	89	7	6	3	0	0	2				
E3030	15	89	7	6	3	0	0	2				
E3031	15	89	7	6	3	0	0	2				
E3032	15	89	7	6	3	0	0	2				
E3033	15	89	7	6	3	0	0	2				
E3034	15	89	7	6	3	0	0	2				
E3035	15	89	7	6	3	0	0	2				
E3036	15	89	7	6	3	0	0	2				
E3037	15	89	7	6	3	0	0	2				
E3038	15	89	7	6	3	0	0	2				
E3039	15	89	7	6	3	0	0	2				
E3040	15	89	7	6	3	0	0	2				
E3041	15	89	7	6	3	0	0	2				
E3042	15	89	7	6	3	0	0	2				
E3043	15	89	7	6	3	0	0	2				
E3044	15	89	7	6	3	0	0	2				
E3045	15	89	7	6	3	0	0	2				
E3046	15	89	7	6	3	0	0	2				
E3047	15	89	7	6	3	0	0	2				
E3048	15	89	7	6	3	0	0	2				
E3049	15	89	7	6	3	0	0	2				
E3050	15	89	7	6	3	0	0	2				
#硬质合金中加工0-100mm												
E3100	2	19	2	4	3	0	0	2				
E3101	2	19	2	4	3	0	0	2				
E3102	3	19	4	4	3	0	0	2				
E3103	3	39	4	4	3	1	0	2				
E3104	5	39	5	4	3	1	0	2				
E3105	8	59	6	4	3	0	0	2				
E3106	11	79	6	5	3	0	0	2				
E3107	14	89	6	5	3	1	0	2				
E3108	15	89	6	6	3	1	0	2				
E3109	18	99	7	6	3	1	0	2				
E3110	20	99	7	6	3	1	0	2				
#硬质合金中加工100-500mm扩展自3110												
E3111	20	99	7	6	3	1	0	2				
E3112	20	99	7	6	3	1	0	2				
E3113	20	99	7	6	3	1	0	2				
E3114	20	99	7	6	3	1	0	2				
E3115	20	99	7	6	3	1	0	2				
E3116	20	99	7	6	3	1	0	2				
E3117	20	99	7	6	3	1	0	2				
E3118	20	99	7	6	3	1	0	2				
E3119	20	99	7	6	3	1	0	2				
E3120	20	99	7	6	3	1	0	2				
E3121	20	99	7	6	3	1	0	2				
E3122	20	99	7	6	3	1	0	2				
E3123	20	99	7	6	3	1	0	2				
E3124	20	99	7	6	3	1	0	2				
E3125	20	99	7	6	3	1	0	2				
E3126	20	99	7	6	3	1	0	2				
E3127	20	99	7	6	3	1	0	2				
E3128	20	99	7	6	3	1	0	2				
E3129	20	99	7	6	3	1	0	2				
E3130	20	99	7	6	3	1	0	2				
E3131	20	99	7	6	3	1	0	2				
E3132	20	99	7	6	3	1	0	2				
E3133	20	99	7	6	3	1	0	2				
E3134	20	99	7	6	3	1	0	2				
E3135	20	99	7	6	3	1	0	2				
E3136	20	99	7	6	3	1	0	2				
E3137	20	99	7	6	3	1	0	2				
